2010.46467,2.13101036e-06
2010.47659,2.28046205e-06
2010.48851,2.32786153e-06
2010.50043,2.2145589e-06
2010.51235,1.96831178e-06
2010.52427,1.67635185e-06
2010.53619,1.46444331e-06
2010.54811,1.46513868e-06
2010.56004,1.73383683e-06
2010.57196,2.22972213e-06
2010.58388,2.91028344e-06
2010.5958,3.76575412e-06
2010.60772,4.78342288e-06
2010.61964,5.89806336e-06
2010.63156,6.96887984e-06
2010.64348,7.80073186e-06
2010.6554,8.19730352e-06
2010.66732,8.02007391e-06
2010.67924,7.22953375e-06
2010.69117,5.89531396e-06
2010.70309,4.17511167e-06
2010.71501,2.2743973e-06
2010.72693,4.15130995e-07
2010.73885,1.27709268e-06
2010.75077,2.59764498e-06
2010.76269,3.49565439e-06
2010.77461,3.9468677e-06
2010.78653,3.98949314e-06
2010.79845,3.71285563e-06
2010.81038,3.22855804e-06
2010.8223,2.63144596e-06
2010.83422,1.98402437e-06
2010.84614,1.38012299e-06
2010.85806,1.1383786e-06
2010.86998,1.52972629e-06
2010.8819,2.12829753e-06
2010.89382,2.56552362e-06
2010.90574,2.68566881e-06
2010.91766,2.48890676e-06
2010.92958,2.17373866e-06
2010.94151,2.1567163e-06
2010.95343,2.6644683e-06
2010.96535,3.40355137e-06
2010.97727,4.03142578e-06
2010.98919,4.35762324e-06
2011.00111,4.30750643e-06
2011.01303,3.88556249e-06
2011.02495,3.15608103e-06
2011.03687,2.26322973e-06
2011.04879,1.60999066e-06
2011.06071,1.96956501e-06
2011.07264,3.08804756e-06
2011.08456,4.34536231e-06
2011.09648,5.48405759e-06
2011.1084,6.37011938e-06
2011.12032,6.91840793e-06
2011.13224,7.07704555e-06
