6375.15783000	0.00027221	0.00069508	0.00076960
4736.14931000	0.00803651	0.04434010	0.03755656
6974.36333000	0.00020587	0.00042860	0.00037261
7224.57170000	0.00043732	0.00115035	0.00087698
4911.93533000	0.00004911	0.00007658	0.00006132
6756.19841000	0.00003437	0.00007608	0.00005934
2499.99762000	0.00011315	0.00026196	0.00030782
7041.12053000	0.00013007	0.00028558	0.00026792
7226.37177000	0.00073940	0.00215821	0.00164120
6300.24672000	0.00011215	0.00090637	0.00013990
4971.07506000	0.00002769	0.00137609	0.00008261
4736.03010000	0.00004175	0.00029860	0.00025549
6396.16251000	0.00022885	0.00026916	0.00027320
7033.57458000	0.00033937	0.00070378	0.00056828
7034.75475000	0.00013705	0.00031222	0.00025927
5969.50054000	0.00004272	0.00005752	0.00005578
7035.47001000	0.00007141	0.00015078	0.00012650
5177.92702000	0.00012262	0.00025631	0.00023665
7206.57110000	0.00006097	0.00016457	0.00013621
6754.38643000	0.00018029	0.00042519	0.00031429
5710.38723000	0.00039204	0.00202131	0.00163549
3014.60028000	0.00010599	0.00042668	0.00035870
6288.25426000	0.00012299	0.00014975	0.00031956
6756.34146000	0.00004052	0.00006792	0.00006446
7381.67763000	0.00004263	0.00011004	0.00009054
6565.21320000	0.00007837	0.00024473	0.00023099
4587.45956000	0.00005823	0.00018798	0.00016094
6754.67253000	0.00019195	0.00035970	0.00027367
7206.78568000	0.00002579	0.00005513	0.00004742
6445.41979000	0.00040514	0.00131855	0.00104080
4027.10438000	0.00028289	0.00038335	0.00034770
6754.54140000	0.00006920	0.00013558	0.00009695
5276.57270000	0.00007076	0.00038080	0.00032878
6395.44725000	0.00002641	0.00014060	0.00054761
7223.48690000	0.00023995	0.00069155	0.00052315
4351.17483000	0.00002118	0.00007406	0.00005470
4736.30428000	0.00002434	0.00013500	0.00011293
7404.13666000	0.00003131	0.00006735	0.00021216
6757.90310000	0.00076778	0.00268016	0.00222914
5672.60981000	0.00018106	0.00053689	0.00049311
6938.51709000	0.00004418	0.00011317	0.00010047
6349.95699000	0.00021273	0.00029466	0.00045953
4451.63250000	0.00318960	0.01691185	0.01434533
5871.89198000	0.00003239	0.00011007	0.00006872
4475.53396000	0.00033435	0.00043649	0.00041747
6125.36669000	0.00004715	0.00013960	0.00019392
6661.05747000	0.00002303	0.00008756	0.00006874
4692.48295000	0.00002471	0.00017491	0.00019978
6158.95987000	0.00309592	0.00444174	0.00589590
5837.19015000	0.00006574	0.00020261	0.00015190
6685.31656000	0.00008689	0.00883535	0.00044141
4351.22252000	0.00002259	0.00007102	0.00005219
5912.95958000	0.00003396	0.00014538	0.00013856
7488.08384000	0.00002243	0.00005382	0.00012790
7036.22103000	0.00011204	0.00022499	0.00017973
7227.12278000	0.00026740	0.00074728	0.00056724
7032.74012000	0.00010893	0.00022382	0.00017776
7223.74916000	0.00051708	0.00141994	0.00106048
4793.11943000	0.00002249	0.00022368	0.00018871
6753.71885000	0.00003258	0.00013259	0.00009795
3585.61277000	0.00005320	0.00169206	0.00009424
7032.95469000	0.00009212	0.00019209	0.00016912
7224.17831000	0.00026142	0.00110354	0.00083119
6683.76684000	0.00003939	0.00418790	0.00021252
7020.50924000	0.00002527	0.00006734	0.00005710
5820.39356000	0.00029472	0.00117606	0.00085549
6756.97327000	0.00002810	0.00006559	0.00006517
7979.61950000	0.00009393	0.00029181	0.00023530
4716.74204000	0.00003338	0.00018289	0.00016263
4696.94138000	0.00040767	0.00256330	0.00219464
7548.86866000	0.00010812	0.00030450	0.00021905
4714.02407000	0.00002048	0.00030763	0.00013608
