freq,int_doh,int_d2o,cluster
6905.00000000,0.00000000,0.00002093,1
6906.93333333,0.00002740,0.00000000,0
6907.20833333,0.00002986,0.00001515,2
6907.70833333,0.00000000,0.00003359,1
6908.86666667,0.00000000,0.00001254,1
6909.78333333,0.00011040,0.00010220,5
6910.00000000,0.00026757,0.00014939,3
6910.29166667,0.00008769,0.00004737,3
6911.23333333,0.00000000,0.00002102,1
6911.95000000,0.00002926,0.00000000,0
6915.00000000,0.00000000,0.00001249,1
6916.20000000,0.00000000,0.00003049,1
6916.75833333,0.00002900,0.00000000,0
6919.11666667,0.00006295,0.00004849,5
6919.12500000,0.00006489,0.00004922,3
6919.24166667,0.00002121,0.00001686,5
6920.00000000,0.00156186,0.00167131,6
6923.83333333,0.00000000,0.00002231,1
6925.00000000,0.00018944,0.00033430,7
6930.00000000,0.00010947,0.00003936,2
6932.20000000,0.00000000,0.00002023,1
6932.36666667,0.00932515,0.00853352,5
6933.60000000,0.00014561,0.00011903,5
6935.00000000,0.00002998,0.00000000,0
6937.38333333,0.00000000,0.00001340,1
6937.57500000,0.00000000,0.00001275,1
6938.32500000,0.00003713,0.00003880,5
6938.35000000,0.00003216,0.00004143,6
6939.69166667,0.00002701,0.00000000,0
6940.00000000,0.00081346,0.00101580,6
6943.25833333,0.00002611,0.00003186,6
6944.32500000,0.00003618,0.00000000,0
6945.02500000,0.00003360,0.00002234,3
6945.92500000,0.00000000,0.00001884,1
6946.17500000,0.00011401,0.00008466,3
6947.35833333,0.00004676,0.00002691,3
6948.15000000,0.00002249,0.00000000,0
6948.46666667,0.00002954,0.00000000,0
6948.70000000,0.00041830,0.00000000,0
6948.72500000,0.00044646,0.00000000,0
6949.21666667,0.00020381,0.00052528,8
6949.25000000,0.00025929,0.00067333,8
6949.80000000,0.00002632,0.00000000,0
6950.00000000,0.00256825,0.00372874,6
6950.73333333,0.00000000,0.00002832,1
6951.21666667,0.00000000,0.00005141,1
6952.39166667,0.00000000,0.00002822,1
6952.86666667,0.00010709,0.00000000,0
6953.12500000,0.00005968,0.00004183,3
6954.16666667,0.00004226,0.00000000,0
6954.17500000,0.00004270,0.00000000,0
6954.98333333,0.00002741,0.00004535,7
6955.85000000,0.00002285,0.00000000,0
6957.55833333,0.00002155,0.00001350,3
6957.67500000,0.00003261,0.00000000,0
6957.99166667,0.00000000,0.00001963,1
6958.06666667,0.00002281,0.00000000,0
6958.96666667,0.00005225,0.00000000,0
6960.00000000,0.00075622,0.00094555,6
6961.81666667,0.00000000,0.00006594,1
6962.00833333,0.00000000,0.00004019,1
6962.88333333,0.00000000,0.00001468,1
6965.00000000,0.00009137,0.00003028,2
6969.08333333,0.00653775,0.00146623,4
6969.61666667,0.00024523,0.00022787,5
6970.00000000,0.00012427,0.00004967,2
6970.35833333,0.00000000,0.00001836,1
6970.39166667,0.00000000,0.00001560,1
6971.46666667,0.00003108,0.00001343,2
6971.48333333,0.00003280,0.00001192,2
6971.90000000,0.00066615,0.00014253,4
6972.65833333,0.00000000,0.00001264,1
6974.20000000,0.00000000,0.00001896,1
6974.22500000,0.00002198,0.00001654,3
6975.00000000,0.00026989,0.00016783,3
6975.60000000,0.00002394,0.00000000,0
6976.11666667,0.00005020,0.00004318,5
6976.12500000,0.00005044,0.00004230,5
6976.41666667,0.00027991,0.00002007,0
6977.45833333,0.00000000,0.00001179,1
6977.62500000,0.00000000,0.00001396,1
6977.94166667,0.00000000,0.00001321,1
6980.00000000,0.00063287,0.00083409,6
6982.42500000,0.00009958,0.00009511,5
6983.32500000,0.00002735,0.00001816,3
6985.00833333,0.00002800,0.00001553,3
6985.22500000,0.00006240,0.00000000,0
6986.34166667,0.00000000,0.00002222,1
6987.40833333,0.00004434,0.00000000,0
6988.42500000,0.00002130,0.00001410,3
6990.00833333,0.00008495,0.00008099,5
6990.88333333,0.00003625,0.00000000,0
6992.53333333,0.00005518,0.00053819,1
6993.82500000,0.00002875,0.00000000,0
6995.32500000,0.00000000,0.00001177,1
6996.90000000,0.00002703,0.00000000,0
6997.05000000,0.00018688,0.00022695,6
7000.00000000,0.00096524,0.00073972,5
7001.70833333,0.00004027,0.00000000,0
7001.95000000,0.00000000,0.00001239,1
7002.70000000,0.00002788,0.00000000,0
7005.00000000,0.00008132,0.00003407,2
7006.83333333,0.00000000,0.00001757,1
7010.00000000,0.00008597,0.00010733,6
7011.15000000,0.00000000,0.00001359,1
7011.41666667,0.00007404,0.00007175,5
7011.71666667,0.00000000,0.00002419,1
7012.01666667,0.00021183,0.00000000,0
7012.20000000,0.00013194,0.00013211,5
7012.49166667,0.00000000,0.00004448,1
7012.61666667,0.00000000,0.00001995,1
7013.90833333,0.00008935,0.00001447,4
7014.62500000,0.00010806,0.00011003,5
7019.07500000,0.00000000,0.00001159,1
7020.00833333,0.00026131,0.00027320,5
7020.33333333,0.00000000,0.00001267,1
7020.89166667,0.00012264,0.00005060,2
7021.49166667,0.00003824,0.00002655,3
7023.52500000,0.00005370,0.00000000,0
7025.00000000,0.00040700,0.00024117,3
7025.13333333,0.00004012,0.00002840,3
7026.36666667,0.00002836,0.00001464,2
7029.10000000,0.00004352,0.00004082,5
7030.00000000,0.00015486,0.00032889,7
7030.15000000,0.00007120,0.00000000,0
7031.25000000,0.00103417,0.00112012,6
7032.29166667,0.00006112,0.00000000,0
7034.60833333,0.00004893,0.00000000,0
7040.00000000,0.00024698,0.00009625,2
7043.66666667,0.00002274,0.00006975,8
7044.97500000,0.00004211,0.00002639,3
7045.36666667,0.00000000,0.00003064,1
7045.66666667,0.00005306,0.00005447,5
7045.67500000,0.00005237,0.00005482,5
7046.48333333,0.00005695,0.00000000,0
7046.96666667,0.00000000,0.00001604,1
7047.71666667,0.00000000,0.00001769,1
7050.00000000,0.00045415,0.00105264,8
7051.95833333,0.00013551,0.00002176,0
7058.40000000,0.00003997,0.00000000,0
7060.00000000,0.00023168,0.00029711,6
7060.55000000,0.00000000,0.00003599,1
7065.00000000,0.00000000,0.00002276,1
7065.20833333,0.00003126,0.00000000,0
7070.00000000,0.00007804,0.00012267,7
7070.32500000,0.00003533,0.00003060,5
7073.77500000,0.00002445,0.00003751,7
7074.43333333,0.00002192,0.00000000,0
7075.00000000,0.00017117,0.00018746,6
7075.40000000,0.00000000,0.00001587,1
7078.30000000,0.00000000,0.00004553,1
7078.85833333,0.00000000,0.00001216,1
7079.45000000,0.00003365,0.00000000,0
7080.00000000,0.00033778,0.00044186,6
7082.34166667,0.00003952,0.00000000,0
7084.27500000,0.00203788,0.00107881,10
7085.00833333,0.00005753,0.00005504,5
7087.16666667,0.00005195,0.00000000,0
7090.00000000,0.00010681,0.00015310,6
7090.86666667,0.00004493,0.00003580,5
7091.61666667,0.00003519,0.00001208,2
7092.31666667,0.00006248,0.00000000,0
7093.23333333,0.00003784,0.00000000,0
7094.99166667,0.00005797,0.00007208,6
7095.61666667,0.00008572,0.00006978,5
7095.62500000,0.00008538,0.00007025,5
7097.30000000,0.00029115,0.00027309,5
7100.00000000,0.00286261,0.00100712,2
7103.20833333,0.00000000,0.00002885,1
7103.75000000,0.00007933,0.00050276,9
7104.49166667,0.00002288,0.00001319,3
7104.99166667,0.00000000,0.00001643,1
7105.38333333,0.00002719,0.00002194,5
7106.95000000,0.00000000,0.00004406,1
7108.25833333,0.00006840,0.00000000,0
7108.35833333,0.00009036,0.00000000,0
7108.50833333,0.00005780,0.00000000,0
7108.90833333,0.00002217,0.00006103,8
7109.37500000,0.00014203,0.00019682,6
7110.00000000,0.00007589,0.00018575,8
7114.80000000,0.00002720,0.00000000,0
7114.83333333,0.00002029,0.00000000,0
7115.00000000,0.00000000,0.00001527,1
7115.20833333,0.00000000,0.00001305,1
7116.07500000,0.00005439,0.00000000,0
7116.65833333,0.00000000,0.00002019,1
7119.14166667,0.00002918,0.00002401,5
7120.00000000,0.00049283,0.00078879,7
7122.00000000,0.00000000,0.00006024,1
7122.19166667,0.00008316,0.00000000,0
7122.57500000,0.00008963,0.00008290,5
7124.30000000,0.00000000,0.00001701,1
7124.62500000,0.00000000,0.00001523,1
7124.73333333,0.00000000,0.00003978,1
7124.99166667,0.00059426,0.00097545,7
7125.16666667,0.00014809,0.00001942,0
7125.17500000,0.00014619,0.00002014,0
7125.37500000,0.00000000,0.00001767,1
7125.67500000,0.00000000,0.00001271,1
7126.32500000,0.00007011,0.00006072,5
7126.34166667,0.00007211,0.00005824,5
7127.25000000,0.00029139,0.00038594,6
7127.85000000,0.00002465,0.00000000,0
7128.91666667,0.00003421,0.00001461,2
7129.77500000,0.00008815,0.00000000,0
7130.00000000,0.00006355,0.00020674,8
7133.09166667,0.00002886,0.00000000,0
7133.18333333,0.00000000,0.00001630,1
7134.08333333,0.00041982,0.00046080,6
7134.76666667,0.00003490,0.00000000,0
7135.00833333,0.00003422,0.00001380,2
7135.03333333,0.00003004,0.00001489,2
7136.78333333,0.00002224,0.00000000,0
7137.66666667,0.00000000,0.00001555,1
7139.04166667,0.00002809,0.00000000,0
7140.00000000,0.00064137,0.00089430,6
7142.25833333,0.00000000,0.00003976,1
7143.12500000,0.00000000,0.00002908,1
7144.04166667,0.00000000,0.00004681,1
7144.09166667,0.00002901,0.00002792,5
7145.00000000,0.00000000,0.00004013,1
7145.63333333,0.00009214,0.00005539,3
7150.00000000,0.00048360,0.00144299,8
7150.25833333,0.00002484,0.00000000,0
7153.22500000,0.00004592,0.00000000,0
7153.31666667,0.00003880,0.00001765,2
7154.76666667,0.00000000,0.00002316,1
7156.55833333,0.00002314,0.00000000,0
7156.74166667,0.00002795,0.00002565,5
7157.08333333,0.00000000,0.00001405,1
7158.95000000,0.00004070,0.00000000,0
7159.01666667,0.00000000,0.00003421,1
7160.00000000,0.00072230,0.00100419,6
7160.16666667,0.00003432,0.00004225,6
7160.17500000,0.00003479,0.00004033,6
7161.40000000,0.00007390,0.00001242,4
7162.31666667,0.00000000,0.00010420,1
7163.29166667,0.00003487,0.00002130,3
7164.22500000,0.00000000,0.00001596,1
7165.00000000,0.00003057,0.00004405,6
7165.03333333,0.00003879,0.00003331,5
7166.23333333,0.00000000,0.00001542,1
7167.95000000,0.00000000,0.00001922,1
7168.22500000,0.00000000,0.00001373,1
7169.51666667,0.00003023,0.00003195,6
7170.00000000,0.00004601,0.00015154,8
7174.00000000,0.00002141,0.00006432,8
7175.00000000,0.00011221,0.00018243,7
7176.34166667,0.00000000,0.00002201,1
7177.72500000,0.00003183,0.00003060,5
7179.17500000,0.00004093,0.00000000,0
7179.81666667,0.00000000,0.00001509,1
7180.00000000,0.00100672,0.00144724,6
7180.71666667,0.00000000,0.00004926,1
7180.82500000,0.00000000,0.00002115,1
7181.15000000,0.00000000,0.00002299,1
7185.00000000,0.00000000,0.00004653,1
7187.26666667,0.00004940,0.00004445,5
7187.31666667,0.00003152,0.00002573,5
7188.00833333,0.00312795,0.00259173,5
7188.30000000,0.00002654,0.00000000,0
7188.84166667,0.00000000,0.00001279,1
7190.00000000,0.00009604,0.00013990,6
7191.49166667,0.00000000,0.00001213,1
7191.65833333,0.00000000,0.00002317,1
7194.11666667,0.00004268,0.00004978,6
7194.33333333,0.00002328,0.00000000,0
7194.45833333,0.00002111,0.00000000,0
7195.00000000,0.00002844,0.00001794,3
7195.90000000,0.00014476,0.00000000,0
7196.08333333,0.00001996,0.00000000,0
7198.78333333,0.00055222,0.00045239,5
7199.82500000,0.00000000,0.00002355,1
7200.00000000,0.00101141,0.00233394,8
7201.34166667,0.00039603,0.00090348,8
7202.15833333,0.00002889,0.00002475,5
7202.45833333,0.00004454,0.00000000,0
7203.49166667,0.00000000,0.00001901,1
7205.00833333,0.00003435,0.00007795,8
7207.70833333,0.00004415,0.00000000,0
7208.29166667,0.00041830,0.00002818,0
7210.00000000,0.00011485,0.00026118,8
7210.28333333,0.00035044,0.00025981,3
7210.66666667,0.00004972,0.00000000,0
7211.18333333,0.00004355,0.00000000,0
7211.85000000,0.00004158,0.00003854,5
7212.20000000,0.00002797,0.00000000,0
7213.85833333,0.00004414,0.00000000,0
7214.99166667,0.00000000,0.00002549,1
7216.78333333,0.00000000,0.00001481,1
7218.42500000,0.00000000,0.00004191,1
7219.15000000,0.00000000,0.00001388,1
7220.00000000,0.00097200,0.00164268,7
7221.02500000,0.00002472,0.00001929,5
7221.03333333,0.00002375,0.00001961,5
7223.15833333,0.00000000,0.00001831,1
7225.00000000,0.00029160,0.00004489,0
7226.55833333,0.00018261,0.00029152,7
7228.45000000,0.00000000,0.00007618,1
7230.00000000,0.00006491,0.00015626,8
7231.00833333,0.00013284,0.00013024,5
7231.33333333,0.00012929,0.00012735,5
7233.10833333,0.00003930,0.00003818,5
7233.14166667,0.00005126,0.00004744,5
7235.00000000,0.00000000,0.00002111,1
7239.10833333,0.00003408,0.00000000,0
7240.00000000,0.00091110,0.00170110,7
7243.63333333,0.00003096,0.00000000,0
7245.00833333,0.00005123,0.00004928,5
7248.41666667,0.00000000,0.00001631,1
7248.52500000,0.00012470,0.00000000,0
7248.55000000,0.00014022,0.00000000,0
7248.61666667,0.00009831,0.00000000,0
7250.00000000,0.00123755,0.00105144,5
7252.33333333,0.00002344,0.00006019,8
7255.00000000,0.00002429,0.00002190,5
7256.74166667,0.00003303,0.00000000,0
7260.00000000,0.00094453,0.00177945,7
7265.00833333,0.00002822,0.00004343,7
7265.62500000,0.00004902,0.00009803,7
7265.75000000,0.00002238,0.00001507,3
7269.00833333,0.00804184,0.00665609,5
7270.00000000,0.00019613,0.00015978,5
7270.19166667,0.00007586,0.00000000,0
7273.89166667,0.00000000,0.00001891,1
7275.00000000,0.00024114,0.00023700,5
7275.39166667,0.00002243,0.00002197,5
7276.98333333,0.00071601,0.00004794,0
7278.17500000,0.00007385,0.00000000,0
7280.00000000,0.00107047,0.00211420,7
7282.11666667,0.00002169,0.00000000,0
7284.91666667,0.00003508,0.00000000,0
7285.00000000,0.00002385,0.00004810,7
7285.38333333,0.00002566,0.00000000,0
7290.00000000,0.00010529,0.00034472,8
7293.16666667,0.00000000,0.00001387,1
7293.98333333,0.00006896,0.00000000,0
7294.95833333,0.00002104,0.00002006,5
7295.00000000,0.00000000,0.00003214,1
7295.94166667,0.00000000,0.00002704,1
7297.52500000,0.00039117,0.00001790,0
7297.53333333,0.00038883,0.00001985,0
7297.84166667,0.00093995,0.00002105,0
7299.79166667,0.00002401,0.00002472,5
7300.00000000,0.00134868,0.00117377,5
7305.00000000,0.00002607,0.00004068,7
7305.93333333,0.00002623,0.00006323,8
7306.04166667,0.00000000,0.00001240,1
7310.00000000,0.00012789,0.00017137,6
7310.42500000,0.00000000,0.00001262,1
7311.85833333,0.00003405,0.00002618,5
7311.88333333,0.00003212,0.00003008,5
7314.99166667,0.00000000,0.00002649,1
7317.10000000,0.00000000,0.00014690,1
7317.59166667,0.00000000,0.00003247,1
7317.68333333,0.00000000,0.00002193,1
7317.96666667,0.00003448,0.00000000,0
7319.10000000,0.00002034,0.00001905,5
7319.13333333,0.00002125,0.00001556,3
7319.70833333,0.00003101,0.00002162,3
7319.72500000,0.00002990,0.00001946,3
7320.00000000,0.00066742,0.00167398,8
7320.35000000,0.00003094,0.00002109,3
7320.76666667,0.00002326,0.00001569,3
7321.13333333,0.00004543,0.00000000,0
7321.98333333,0.00006485,0.00010063,7
7324.19166667,0.00000000,0.00003125,1
7325.00000000,0.00006969,0.00013411,7
7326.80833333,0.00000000,0.00001589,1
7328.92500000,0.00012912,0.00008606,3
7330.00000000,0.00003956,0.00032092,1
7333.62500000,0.00005016,0.00004942,5
7333.91666667,0.00006342,0.00001535,4
7333.92500000,0.00006470,0.00001516,4
7337.37500000,0.00007341,0.00000000,0
7340.00000000,0.00077616,0.00185711,8
7340.94166667,0.00000000,0.00001467,1
7342.40833333,0.00023812,0.00027292,6
7343.75833333,0.00000000,0.00002544,1
7348.46666667,0.00002090,0.00002581,6
7348.64166667,0.00002028,0.00001555,5
7348.75000000,0.00002210,0.00000000,0
7349.55833333,0.00005467,0.00005368,5
7350.00000000,0.00028068,0.00087138,8
7351.70833333,0.00003672,0.00000000,0
7352.43333333,0.00004407,0.00000000,0
7353.26666667,0.00000000,0.00001590,1
7353.28333333,0.00000000,0.00001508,1
7354.85833333,0.00088275,0.00000000,0
7355.00833333,0.00007929,0.00002145,4
7355.36666667,0.00003353,0.00008660,8
7355.86666667,0.00007041,0.00000000,0
7355.87500000,0.00007069,0.00000000,0
7356.05833333,0.00000000,0.00001950,1
7360.00000000,0.00065152,0.00178081,8
7361.75833333,0.00065639,0.00067710,5
7364.51666667,0.00000000,0.00003325,1
7365.02500000,0.00000000,0.00001946,1
7370.00000000,0.00000000,0.00024446,1
7372.19166667,0.00017859,0.00014718,5
7372.85000000,0.00003102,0.00000000,0
7373.04166667,0.00002206,0.00000000,0
7373.27500000,0.00479760,0.00475303,5
7373.88333333,0.00004322,0.00000000,0
7375.00000000,0.00156751,0.00016985,0
7375.65000000,0.00000000,0.00001227,1
7376.34166667,0.00016624,0.00003060,4
7377.90833333,0.00004932,0.00001272,4
7379.00833333,0.00000000,0.00001663,1
7380.00000000,0.00059698,0.00162871,8
7380.12500000,0.00004200,0.00004791,6
7380.88333333,0.00007705,0.00001460,4
7381.35833333,0.00000000,0.00001390,1
7382.82500000,0.00000000,0.00001634,1
7385.00000000,0.00000000,0.00004228,1
7390.00000000,0.00007948,0.00026697,8
7391.77500000,0.00004735,0.00000000,0
7393.65000000,0.00005511,0.00000000,0
7394.45000000,0.00000000,0.00002412,1
7394.86666667,0.00000000,0.00001184,1
7396.90833333,0.00003977,0.00000000,0
7397.45833333,0.00002274,0.00002490,6
7400.00000000,0.00105777,0.00115501,6
7400.29166667,0.00002622,0.00000000,0
7401.34166667,0.00002317,0.00000000,0
7402.82500000,0.00002691,0.00005379,7
7402.87500000,0.00002248,0.00004780,7
7402.94166667,0.00000000,0.00004230,1
7405.00833333,0.00000000,0.00003335,1
7405.52500000,0.00003970,0.00003011,3
7406.90833333,0.00000000,0.00001279,1
7408.74166667,0.00003897,0.00001979,2
7410.00000000,0.00005866,0.00026544,9
7412.79166667,0.00025244,0.00011807,2
7414.96666667,0.00005831,0.00001956,2
7414.99166667,0.00005377,0.00002327,2
7415.92500000,0.00000000,0.00006783,1
7418.75000000,0.00061931,0.00176434,8
7420.00000000,0.00044569,0.00133796,8
7421.87500000,0.00012012,0.00031456,8
7422.14166667,0.00023140,0.00023853,5
7422.18333333,0.00019919,0.00019874,5
7425.00000000,0.00008047,0.00009025,6
7425.33333333,0.00006882,0.00005970,5
7427.46666667,0.00000000,0.00001964,1
7428.57500000,0.00000000,0.00003415,1
7429.90833333,0.00003892,0.00002544,3
7430.00000000,0.00000000,0.00018666,1
7430.46666667,0.00016219,0.00002630,4
7430.47500000,0.00016181,0.00002634,4
7431.19166667,0.00007439,0.00001400,4
7432.55833333,0.00143345,0.00126770,5
7432.85833333,0.00013892,0.00000000,0
7433.69166667,0.00000000,0.00001364,1
7433.97500000,0.00005588,0.00000000,0
7434.30833333,0.00000000,0.00002227,1
7434.75000000,0.00004599,0.00014380,8
7439.05833333,0.00000000,0.00001533,1
7439.66666667,0.00002462,0.00000000,0
7439.78333333,0.00004501,0.00003526,5
7440.00000000,0.00030550,0.00106684,8
7442.28333333,0.00002907,0.00003231,6
7445.00000000,0.00000000,0.00004391,1
7446.30833333,0.00000000,0.00001711,1
7450.00000000,0.00017426,0.00071992,9
7450.69166667,0.00000000,0.00003787,1
7450.98333333,0.00008977,0.00007862,5
7451.55000000,0.00098330,0.00119783,6
7451.76666667,0.00007102,0.00000000,0
7451.77500000,0.00007267,0.00000000,0
7453.53333333,0.00005310,0.00000000,0
7453.67500000,0.00003091,0.00000000,0
7454.85000000,0.00008354,0.00005224,3
7455.00000000,0.00000000,0.00002695,1
7455.73333333,0.00000000,0.00003597,1
7457.09166667,0.00003097,0.00004233,6
7458.36666667,0.00005252,0.00003331,3
7458.37500000,0.00005368,0.00003320,3
7460.00000000,0.00021286,0.00095732,9
7460.50833333,0.00007606,0.00000000,0
7460.93333333,0.00000000,0.00001246,1
7461.20000000,0.00000000,0.00002300,1
7461.84166667,0.00005378,0.00004866,5
7462.75000000,0.00002866,0.00001160,2
7462.80833333,0.00004447,0.00000000,0
7463.63333333,0.00004971,0.00002440,2
7465.58333333,0.00002625,0.00002548,5
7466.96666667,0.00000000,0.00005045,1
7468.07500000,0.00000000,0.00001249,1
7469.35833333,0.00000000,0.00001940,1
7469.94166667,0.00009171,0.00011026,6
7470.00000000,0.00005010,0.00011300,8
7470.46666667,0.00002180,0.00006626,8
7470.69166667,0.00002109,0.00001212,3
7470.85833333,0.00000000,0.00001525,1
7472.88333333,0.00006353,0.00005364,5
7473.75833333,0.00000000,0.00003195,1
7473.81666667,0.00000000,0.00002819,1
7475.00000000,0.00002753,0.00052126,1
7475.30000000,0.00000000,0.00001663,1
7477.01666667,0.00012468,0.00011159,5
7480.00000000,0.00022015,0.00076252,8
7482.56666667,0.00003357,0.00009716,8
7483.58333333,0.00000000,0.00005219,1
7484.92500000,0.00000000,0.00002200,1
7485.51666667,0.00000000,0.00001783,1
7485.56666667,0.00000000,0.00002320,1
7485.74166667,0.00003521,0.00011542,8
7487.05833333,0.00000000,0.00005923,1
7487.08333333,0.00000000,0.00005310,1
7489.21666667,0.00006078,0.00003106,2
7489.29166667,0.00003468,0.00001968,3
7489.60833333,0.09961848,0.06650864,3
7489.80833333,0.00007764,0.00004539,3
7489.90833333,0.00002328,0.00003159,6
7490.00000000,0.00002428,0.00012687,9
7490.08333333,0.00000000,0.00003646,1
7490.94166667,0.00003821,0.00004038,6
7491.24166667,0.00000000,0.00001962,1
7491.88333333,0.00002426,0.00000000,0
7492.27500000,0.00005344,0.00000000,0
7493.19166667,0.00367033,0.00325411,5
7493.91666667,0.00006028,0.00005963,5
7494.26666667,0.00007357,0.00007666,5
