freq,int_h2o,int_doh,cluster
12084.99166667,0.00000000,0.00006501,1
12085.36666667,0.00010096,0.00003480,2
12085.37500000,0.00010417,0.00003434,2
12090.00000000,0.00212471,0.00242685,5
12093.06666667,0.00000000,0.00002428,1
12093.32500000,0.00004714,0.00000000,0
12093.40000000,0.00006792,0.00000000,0
12096.79166667,0.00000000,0.00004670,1
12097.48333333,0.00003442,0.00000000,0
12100.00000000,0.00038942,0.00050185,6
12104.79166667,0.00010994,0.00000000,0
12105.01666667,0.00003485,0.00000000,0
12106.82500000,0.00012082,0.00009761,4
12106.85833333,0.00007374,0.00010910,6
12107.01666667,0.00029115,0.00023219,4
12107.05000000,0.00017825,0.00025770,6
12107.12500000,0.00012201,0.00014617,5
12109.37500000,0.00052669,0.00079004,6
12110.00000000,0.00111905,0.00120754,5
12118.63333333,0.00004911,0.00000000,0
12120.00000000,0.00023622,0.00033126,6
12125.00000000,0.00019434,0.00038309,8
12125.66666667,0.00006868,0.00000000,0
12125.80833333,0.00008300,0.00000000,0
12128.69166667,0.00018584,0.00004277,2
12129.37500000,0.00053590,0.00008326,0
12130.00000000,0.00138094,0.00157185,5
12132.76666667,0.00066639,0.00023040,2
12132.77500000,0.00064329,0.00023388,2
12132.86666667,0.00053372,0.00014860,2
12133.44166667,0.00003800,0.00000000,0
12133.80833333,0.00000000,0.00002398,1
12139.75833333,0.00004790,0.00000000,0
12140.00000000,0.00028637,0.00034703,6
12141.68333333,0.00004767,0.00002190,3
12142.59166667,0.00000000,0.00003475,1
12142.72500000,0.00000000,0.00004464,1
12142.75000000,0.00000000,0.00005215,1
12145.01666667,0.00005243,0.00000000,0
12150.00000000,0.00188068,0.00196516,5
12155.11666667,0.00008424,0.00005087,3
12155.14166667,0.00007326,0.00005733,4
12155.50000000,0.00016234,0.00005308,2
12155.61666667,0.00004636,0.00000000,0
12158.20833333,0.00011620,0.00011048,5
12159.47500000,0.00004081,0.00000000,0
12160.00000000,0.00000000,0.00003544,1
12164.39166667,0.00003549,0.00000000,0
12165.00000000,0.00000000,0.00003456,1
12170.00000000,0.00121523,0.00118800,5
12175.00000000,0.00004907,0.00019827,9
12180.00000000,0.00013291,0.00017426,6
12180.30833333,0.00005305,0.00000000,0
12183.93333333,0.00005387,0.00000000,0
12184.00000000,0.00005318,0.00000000,0
12185.67500000,0.00086752,0.00036293,3
12185.79166667,0.00093963,0.00032422,2
12185.89166667,0.00044813,0.00014127,2
12189.66666667,0.00003586,0.00000000,0
12190.00000000,0.00065298,0.00066592,5
12194.82500000,0.00004892,0.00000000,0
12195.25833333,0.00003873,0.00000000,0
12200.00000000,0.00025364,0.00024670,5
12203.60000000,0.00003978,0.00000000,0
12204.05833333,0.00004186,0.00000000,0
12205.00000000,0.00000000,0.00002632,1
12207.03333333,0.00018576,0.00018733,5
12207.22500000,0.00000000,0.00002900,1
12207.30000000,0.00000000,0.00002834,1
12209.77500000,0.00000000,0.00003370,1
12210.00000000,0.00118957,0.00128449,5
12216.37500000,0.00005908,0.00002296,2
12220.00000000,0.00019544,0.00028324,6
12220.25833333,0.00010361,0.00002140,7
12220.27500000,0.00010124,0.00001998,7
12224.12500000,0.00727699,0.00117031,7
12225.00000000,0.00010618,0.00013527,6
12230.00000000,0.00188424,0.00197327,5
12236.60833333,0.00009824,0.00005370,3
12236.65833333,0.00012367,0.00004351,2
12237.03333333,0.00000000,0.00002092,1
12237.50833333,0.00028775,0.00011194,2
12238.95000000,0.00000000,0.00186293,1
12239.12500000,0.00000000,0.00047528,1
12239.57500000,0.00039804,0.00014482,2
12240.00000000,0.00022197,0.00025076,5
12243.45833333,0.00005614,0.00000000,0
12243.55833333,0.00004671,0.00000000,0
12245.00833333,0.00004322,0.00002288,3
12245.25833333,0.00003821,0.00000000,0
12245.45000000,0.00000000,0.00002782,1
12250.00000000,0.00211945,0.00201810,5
12251.87500000,0.00003348,0.00000000,0
12252.80833333,0.00004188,0.00000000,0
12255.85000000,0.00012594,0.00013523,5
12255.95000000,0.00003328,0.00003101,5
12258.44166667,0.00000000,0.00013342,1
12258.55833333,0.00000000,0.00007531,1
12258.91666667,0.00006145,0.00000000,0
12260.00000000,0.00016203,0.00026904,6
12264.16666667,0.00034595,0.00011955,2
12264.18333333,0.00033683,0.00012799,2
12264.42500000,0.00503033,0.00181344,2
12264.63333333,0.00004231,0.00000000,0
12264.80000000,0.00564342,0.00209826,2
12265.04166667,0.00033519,0.00010608,2
12265.59166667,0.00000000,0.00002447,1
12265.86666667,0.00005194,0.00000000,0
12265.96666667,0.00005922,0.00000000,0
12266.66666667,0.00004466,0.00004559,5
12266.67500000,0.00004514,0.00004548,5
12267.01666667,0.00007479,0.00002215,2
12267.04166667,0.00008327,0.00001978,2
12268.18333333,0.00000000,0.00003108,1
12270.00000000,0.00081678,0.00082984,5
12272.14166667,0.00003798,0.00000000,0
12275.00000000,0.00017750,0.00005764,2
12276.15833333,0.00008082,0.00006587,4
12276.17500000,0.00008208,0.00006298,4
12280.00000000,0.00011974,0.00006794,3
12290.00000000,0.00158832,0.00157632,5
12294.04166667,0.00000000,0.00002179,1
12294.14166667,0.00000000,0.00004665,1
12294.17500000,0.00000000,0.00005297,1
12298.75000000,0.00007446,0.00000000,0
12300.00000000,0.00025710,0.00040807,6
12302.90000000,0.00000000,0.00002033,1
12304.68333333,0.00052712,0.00068055,6
12305.00000000,0.00000000,0.00002574,1
12306.60833333,0.00016038,0.00007967,3
12308.15000000,0.00009243,0.00005392,3
12310.00000000,0.00133755,0.00129069,5
12312.13333333,0.00000000,0.00004593,1
12312.46666667,0.00000000,0.00114344,1
12312.63333333,0.00000000,0.00049424,1
12312.78333333,0.00000000,0.00002171,1
12313.01666667,0.00000000,0.00018825,1
12313.03333333,0.00000000,0.00019413,1
12313.23333333,0.00004296,0.00000000,0
12313.34166667,0.00003704,0.00000000,0
12315.55000000,0.00000000,0.00008856,1
12315.80833333,0.00000000,0.00016400,1
12316.15833333,0.00003774,0.00000000,0
12320.00000000,0.00013402,0.00015710,5
12320.53333333,0.00006429,0.00000000,0
12320.63333333,0.00004578,0.00000000,0
12320.95833333,0.00197432,0.00059880,2
12321.05000000,0.00136609,0.00026328,7
12324.50833333,0.00004111,0.00000000,0
12325.00000000,0.00017860,0.00034794,8
12329.10000000,0.00000000,0.00002618,1
12330.00000000,0.00025441,0.00019878,4
12331.10000000,0.00000000,0.00002769,1
12332.10833333,0.00013004,0.00003393,2
12334.15000000,0.00004703,0.00000000,0
12340.00000000,0.00016877,0.00025782,6
12343.76666667,0.00015592,0.00012056,4
12344.99166667,0.00008360,0.00005635,4
12350.00000000,0.00094583,0.00059913,4
12350.82500000,0.00000000,0.00002518,1
12351.35833333,0.00003537,0.00000000,0
12351.78333333,0.00000000,0.00002744,1
12351.90833333,0.00000000,0.00005991,1
12352.71666667,0.00071324,0.00045880,4
12353.49166667,0.00035713,0.00023558,4
12353.60833333,0.00004198,0.00000000,0
12353.65000000,0.00000000,0.00002939,1
12356.35833333,0.00005464,0.00000000,0
12360.00000000,0.00004693,0.00011565,8
12362.80833333,0.00000000,0.00016210,1
12362.83333333,0.00000000,0.00018231,1
12364.72500000,0.00015968,0.00007795,3
12364.75000000,0.00012103,0.00008615,4
12364.83333333,0.00007033,0.00004349,4
12365.00000000,0.00006863,0.00009915,6
12366.72500000,0.00011995,0.00003122,2
12366.76666667,0.00011203,0.00003162,2
12366.77500000,0.00010799,0.00003147,2
12370.00000000,0.00063388,0.00064241,5
12370.74166667,0.00014334,0.00003595,2
12375.00000000,0.00007035,0.00022278,9
12379.73333333,0.00009173,0.00000000,0
12379.78333333,0.00008431,0.00002185,2
12380.00000000,0.00006163,0.00012253,8
12382.79166667,0.00000000,0.00002059,1
12383.25000000,0.00006613,0.00000000,0
12384.80000000,0.00004256,0.00006919,6
12385.00833333,0.00005799,0.00000000,0
12386.08333333,0.00057462,0.00021223,2
12390.00000000,0.00123175,0.00122964,5
12391.35000000,0.00005940,0.00010869,8
12391.38333333,0.00007088,0.00009484,6
12393.14166667,0.00000000,0.00010755,1
12393.22500000,0.00000000,0.00010369,1
12397.98333333,0.00003886,0.00000000,0
12400.00000000,0.00008148,0.00028176,9
12402.33333333,0.00008570,0.00008844,5
12403.20833333,0.00000000,0.00004287,1
12405.00000000,0.00000000,0.00004746,1
12405.31666667,0.00006606,0.00006074,5
12405.39166667,0.00006282,0.00002646,3
12409.53333333,0.00000000,0.00014772,1
12410.00000000,0.00033084,0.00029419,5
12411.60000000,0.00003841,0.00000000,0
12414.36666667,0.00000000,0.00006057,1
12414.76666667,0.00021712,0.00005325,2
12414.78333333,0.00021013,0.00005075,2
12417.26666667,0.00100721,0.00067320,4
12417.27500000,0.00100048,0.00067979,4
12418.49166667,0.00000000,0.00005189,1
12419.23333333,0.00000000,0.00008416,1
12420.00833333,0.00004885,0.00000000,0
12420.30000000,0.00000000,0.00004265,1
12422.02500000,0.00000000,0.00002067,1
12425.00000000,0.00034976,0.00019457,3
12430.00000000,0.00073597,0.00069574,5
12430.73333333,0.00003317,0.00000000,0
12432.35000000,0.00004612,0.00002712,3
12432.45833333,0.00003455,0.00002804,4
12433.33333333,0.00032444,0.00030673,5
12434.39166667,0.00003617,0.00000000,0
12435.00000000,0.00000000,0.00002015,1
12439.99166667,0.00005275,0.00002723,3
12445.00000000,0.00004783,0.00005178,5
12446.04166667,0.00005020,0.00000000,0
12447.52500000,0.00000000,0.00010872,1
12447.55000000,0.00000000,0.00011491,1
12450.00000000,0.00028771,0.00053866,8
12451.16666667,0.00005650,0.00004468,4
12455.00833333,0.00000000,0.00002892,1
12457.16666667,0.00000000,0.00015688,1
12457.17500000,0.00000000,0.00015982,1
12457.27500000,0.00000000,0.00004896,1
12457.71666667,0.00003610,0.00000000,0
12459.99166667,0.00000000,0.00005129,1
12461.37500000,0.00003878,0.00000000,0
12461.86666667,0.00026496,0.00004766,7
12461.90000000,0.00027917,0.00004965,7
12464.99166667,0.00000000,0.00002379,1
12466.67500000,0.00003675,0.00000000,0
12467.77500000,0.00000000,0.00007952,1
12470.00000000,0.00010920,0.00010948,5
12470.38333333,0.00065666,0.00015991,2
12471.30000000,0.00003520,0.00000000,0
12475.00000000,0.00010886,0.00007648,4
12477.18333333,0.00000000,0.00002267,1
12479.74166667,0.00015035,0.00004409,2
12479.85000000,0.00007679,0.00000000,0
12479.99166667,0.00004364,0.00002848,4
12480.37500000,0.00006399,0.00000000,0
12480.66666667,0.09566118,0.04956236,3
12480.68333333,0.09706938,0.04713611,3
12480.87500000,0.00018732,0.00007780,3
12480.96666667,0.00003520,0.00002462,4
12481.00000000,0.00003953,0.00000000,0
12481.07500000,0.00003457,0.00000000,0
12481.30000000,0.00003959,0.00000000,0
12482.42500000,0.00182342,0.00117662,4
12482.44166667,0.00185120,0.00116123,4
12484.64166667,0.00003570,0.00000000,0
12485.00833333,0.00014932,0.00004456,2
12485.09166667,0.00014890,0.00003679,2
12485.52500000,0.00005318,0.00002287,3
12485.54166667,0.00004686,0.00002401,3
12485.62500000,0.00005333,0.00000000,0
12488.14166667,0.00000000,0.00002379,1
12488.32500000,0.00014463,0.00011493,4
12488.33333333,0.00014183,0.00011975,4
12488.40000000,0.00014847,0.00008423,3
12490.00833333,0.00004020,0.00007723,8
12490.46666667,0.00000000,0.00030043,1
12490.47500000,0.00000000,0.00030054,1
12493.66666667,0.00003591,0.00000000,0
12494.20000000,0.00004266,0.00000000,0
12495.01666667,0.00003975,0.00004793,5
12496.42500000,0.00003378,0.00000000,0
12496.56666667,0.00005344,0.00000000,0
12496.84166667,0.00027070,0.00012831,3
12497.21666667,0.00000000,0.00002360,1
12497.67500000,0.00000000,0.00002082,1
12497.96666667,0.00000000,0.00002204,1
12498.06666667,0.00000000,0.00002076,1
12498.21666667,0.00000000,0.00002601,1
12498.31666667,0.00003518,0.00002642,4
12498.37500000,0.00015491,0.00003930,2
12498.45000000,0.00005532,0.00002811,3
12498.50833333,0.00009018,0.00002344,2
12498.56666667,0.00000000,0.00003142,1
12498.61666667,0.00003645,0.00002773,4
12498.66666667,0.00000000,0.00003890,1
12498.72500000,0.00000000,0.00002925,1
12498.76666667,0.00004014,0.00002349,3
12498.81666667,0.00000000,0.00003162,1
12498.86666667,0.00005000,0.00003464,4
12498.91666667,0.00000000,0.00003353,1
12498.96666667,0.00004477,0.00003760,4
12499.01666667,0.00003606,0.00003606,5
12499.06666667,0.00004279,0.00004176,5
12499.11666667,0.00003734,0.00003988,5
12499.15833333,0.00007231,0.00004387,3
12499.21666667,0.00004840,0.00004538,5
12499.25833333,0.00005689,0.00004831,4
12499.30833333,0.00006274,0.00006828,5
12499.35833333,0.00006954,0.00005103,4
12499.40833333,0.00005858,0.00007142,6
12499.45833333,0.00009712,0.00006686,4
12499.50833333,0.00008390,0.00008400,5
12499.55000000,0.00008661,0.00008633,5
12499.60000000,0.00014377,0.00010999,4
12499.65000000,0.00011660,0.00011046,5
12499.69166667,0.00017457,0.00015121,11
12499.73333333,0.00021710,0.00018855,11
12499.80833333,0.00040691,0.00032278,4
12499.84166667,0.00063279,0.00056420,5
12500.00000000,1.38755648,1.15965459,4
12500.15833333,0.00060405,0.00052349,11
12500.19166667,0.00039712,0.00033238,4
12500.26666667,0.00021459,0.00019396,5
12500.30833333,0.00016602,0.00014142,4
12500.35833333,0.00013686,0.00011561,4
12500.40000000,0.00011738,0.00010507,5
12500.45000000,0.00009602,0.00009216,5
12500.49166667,0.00009464,0.00007870,4
12500.54166667,0.00008373,0.00007210,4
12500.59166667,0.00006782,0.00006688,5
12500.64166667,0.00007234,0.00006067,4
12500.69166667,0.00006299,0.00005721,5
12500.74166667,0.00004554,0.00004988,5
12500.79166667,0.00000000,0.00004746,1
12500.83333333,0.00007137,0.00004180,3
12500.88333333,0.00004072,0.00004471,5
12500.93333333,0.00000000,0.00003995,1
12500.98333333,0.00004978,0.00003414,4
12501.03333333,0.00004436,0.00004195,5
12501.08333333,0.00000000,0.00003248,1
12501.13333333,0.00000000,0.00002908,1
12501.18333333,0.00003518,0.00003137,5
12501.23333333,0.00000000,0.00002402,1
12501.28333333,0.00000000,0.00003462,1
12501.33333333,0.00000000,0.00002255,1
12501.38333333,0.00003894,0.00002709,4
12501.43333333,0.00000000,0.00002419,1
12501.48333333,0.00003985,0.00002653,4
12501.53333333,0.00000000,0.00002078,1
12501.58333333,0.00004099,0.00002638,4
12501.67500000,0.00003433,0.00002064,3
12501.73333333,0.00000000,0.00002529,1
12501.93333333,0.00000000,0.00002158,1
12502.27500000,0.00003853,0.00000000,0
12502.53333333,0.00004357,0.00002130,3
12502.78333333,0.00005807,0.00000000,0
12502.84166667,0.00004574,0.00000000,0
12502.88333333,0.00000000,0.00002537,1
12504.99166667,0.00000000,0.00003706,1
12507.19166667,0.00000000,0.00004513,1
12507.24166667,0.00000000,0.00005270,1
12508.15833333,0.00000000,0.00003895,1
12508.25000000,0.00000000,0.00007973,1
12508.36666667,0.00000000,0.00004545,1
12508.48333333,0.00004820,0.00000000,0
12509.52500000,0.00000000,0.00009781,1
12509.53333333,0.00000000,0.00009863,1
12509.75000000,0.00000000,0.00002436,1
12509.77500000,0.00000000,0.00003203,1
12510.00000000,0.00013248,0.00009791,4
12511.47500000,0.00000000,0.00002283,1
12515.30000000,0.00003547,0.00000000,0
12515.42500000,0.00003816,0.00000000,0
12519.31666667,0.00048442,0.00018564,2
12519.33333333,0.00046744,0.00019816,3
12520.00000000,0.00000000,0.00008183,1
12520.97500000,0.00004836,0.00000000,0
12521.10833333,0.00003799,0.00000000,0
12521.23333333,0.00003456,0.00000000,0
12521.82500000,0.00000000,0.00008498,1
12522.45000000,0.00000000,0.00002508,1
12525.00833333,0.00014891,0.00008303,3
12527.48333333,0.00003729,0.00000000,0
12528.69166667,0.00006229,0.00000000,0
12530.00000000,0.00028820,0.00026894,5
12531.21666667,0.00007199,0.00000000,0
12535.00000000,0.00000000,0.00002344,1
12539.06666667,0.00003482,0.00000000,0
12540.00000000,0.00000000,0.00005093,1
12540.91666667,0.00003920,0.00000000,0
12541.21666667,0.00000000,0.00032848,1
12544.73333333,0.00004089,0.00000000,0
12545.00000000,0.00000000,0.00002817,1
12547.16666667,0.00005644,0.00000000,0
12547.27500000,0.00004258,0.00000000,0
12548.61666667,0.00127985,0.00083714,4
12548.82500000,0.00000000,0.00004439,1
12550.00000000,0.00037005,0.00013304,2
12554.65833333,0.00021800,0.00012527,3
12554.67500000,0.00020788,0.00013975,4
12554.74166667,0.00018434,0.00011032,3
12555.00000000,0.00000000,0.00004206,1
12558.60000000,0.00000000,0.00002232,1
12560.00000000,0.00003846,0.00002513,4
12560.80000000,0.00006204,0.00000000,0
12560.84166667,0.00003919,0.00002339,3
12560.90000000,0.00006454,0.00000000,0
12563.43333333,0.00017739,0.00010776,10
12566.66666667,0.00022625,0.00022291,5
12567.84166667,0.00000000,0.00002247,1
12570.00000000,0.00039590,0.00032901,4
12575.00000000,0.00021683,0.00024738,5
12578.52500000,0.00000000,0.00002170,1
12580.00000000,0.00000000,0.00002397,1
12580.16666667,0.00004267,0.00000000,0
12582.66666667,0.00012636,0.00002331,7
12582.68333333,0.00012288,0.00002393,7
12583.92500000,0.00009418,0.00004589,3
12583.95000000,0.00008048,0.00005253,4
12584.06666667,0.00004857,0.00000000,0
12584.52500000,0.00018753,0.00011210,3
12584.55000000,0.00015732,0.00012578,4
12584.64166667,0.00013891,0.00007275,3
12585.22500000,0.00019589,0.00004539,2
12588.15833333,0.00005730,0.00002277,2
12588.19166667,0.00004066,0.00002781,4
12589.28333333,0.00000000,0.00002148,1
12590.00000000,0.00038297,0.00028051,4
12592.53333333,0.00004179,0.00000000,0
12594.52500000,0.00003617,0.00000000,0
12594.66666667,0.00028291,0.00012780,3
12594.67500000,0.00028314,0.00012722,3
12594.99166667,0.00000000,0.00004897,1
12597.65833333,0.00010612,0.00010660,5
12599.99166667,0.00017537,0.00008899,3
12605.00000000,0.00000000,0.00002189,1
12607.42500000,0.00000000,0.00002461,1
12608.62500000,0.00005253,0.00010264,8
12608.63333333,0.00005177,0.00010406,8
12608.95000000,0.00203714,0.00049024,2
12609.01666667,0.00205333,0.00044711,7
12609.15000000,0.00000000,0.00017745,1
12609.50000000,0.00003811,0.00000000,0
12610.00000000,0.00090560,0.00083768,5
12613.44166667,0.00003761,0.00000000,0
12613.53333333,0.00004243,0.00000000,0
12613.61666667,0.00007469,0.00002112,2
12613.73333333,0.00061787,0.00027529,3
12613.91666667,0.12912000,0.05962731,3
12614.12500000,0.00020611,0.00008401,3
12614.20833333,0.00005044,0.00002139,3
12614.23333333,0.00005524,0.00000000,0
12614.30000000,0.00003859,0.00000000,0
12614.38333333,0.00004442,0.00000000,0
12614.47500000,0.00003572,0.00000000,0
12614.93333333,0.00003281,0.00000000,0
12615.00833333,0.00008012,0.00002363,2
12615.19166667,0.00003949,0.00006189,6
12615.57500000,0.00000000,0.00008736,1
12615.89166667,0.00000000,0.00002698,1
12616.74166667,0.00004875,0.00000000,0
12617.15833333,0.00093701,0.00006310,0
12617.18333333,0.00070177,0.00007166,0
12617.26666667,0.00070084,0.00005651,0
12618.48333333,0.00012409,0.00003975,2
12618.60833333,0.00005849,0.00002297,2
12619.96666667,0.00004060,0.00007042,8
12620.00833333,0.00004265,0.00008787,8
12620.05000000,0.00012593,0.00003969,2
12620.20000000,0.01912981,0.00678490,2
12620.28333333,0.01535604,0.00545951,2
12620.45833333,0.00004153,0.00000000,0
12620.53333333,0.00007481,0.00000000,0
12620.64166667,0.00327953,0.00058077,7
12620.67500000,0.00238090,0.00063987,2
12620.75833333,0.00150264,0.00037987,2
12620.87500000,0.00010640,0.00000000,0
12622.37500000,0.00004089,0.00000000,0
12622.89166667,0.00000000,0.00011879,1
12624.62500000,0.00083302,0.00023639,2
12625.00000000,0.00003464,0.00025025,1
12626.69166667,0.00012766,0.00002099,7
12627.16666667,0.00003938,0.00000000,0
12628.63333333,0.00004123,0.00000000,0
12629.23333333,0.02603605,0.01031740,2
12629.30833333,0.02151316,0.00796520,2
12629.48333333,0.00005843,0.00000000,0
12630.00000000,0.00068188,0.00067835,5
12631.15000000,0.00003709,0.00000000,0
12633.22500000,0.00012446,0.00003253,2
12633.23333333,0.00012384,0.00003343,2
12633.35000000,0.00005104,0.00002483,3
12635.00000000,0.00000000,0.00009331,1
12636.04166667,0.00004662,0.00000000,0
