freq,int_h2o,int_d2o,cluster
13623.28333333,0.00019570,0.00006139,1
13624.40833333,0.00033618,0.00002659,5
13625.00000000,0.00007474,0.00007474,24
13626.35000000,0.00034877,0.00005647,3
13630.00000000,0.00242720,0.00069122,1
13640.00000000,0.00039884,0.00012553,1
13650.00000000,0.00234531,0.00047823,0
13652.77500000,0.00004685,0.00001563,16
13652.83333333,0.00005559,0.00002391,4
13652.87500000,0.00007327,0.00002322,1
13660.00000000,0.00033764,0.00012611,2
13670.00000000,0.00186859,0.00052558,1
13671.86666667,0.00015272,0.00004966,1
13671.87500000,0.00015718,0.00004954,1
13674.99166667,0.00009123,0.00004687,6
13680.00000000,0.00032792,0.00009025,1
13690.00000000,0.00176333,0.00050124,1
13698.45000000,0.00356481,0.00011223,9
13698.49166667,0.00284709,0.00008147,9
13698.55000000,0.00421655,0.00013847,9
13700.00000000,0.00019807,0.00006851,2
13708.37500000,0.00005949,0.00002582,4
13710.00000000,0.00152948,0.00045363,1
13720.00000000,0.00027352,0.00008664,1
13723.75833333,0.00009779,0.00003462,2
13723.81666667,0.00009558,0.00003187,16
13725.00000000,0.00010527,0.00005332,6
13730.00000000,0.00119217,0.00034851,1
13735.46666667,0.00006042,0.00001888,1
13735.53333333,0.00004751,0.00003198,15
13735.57500000,0.00005913,0.00001656,1
13739.60833333,0.00235281,0.00043476,3
13740.00000000,0.00018559,0.00004686,0
13749.80000000,0.00011099,0.00001423,3
13750.00000000,0.00198713,0.00003367,9
13757.36666667,0.00007557,0.00002044,1
13759.91666667,0.00003333,0.00002380,8
13760.00000000,0.00015310,0.00007431,22
13760.62500000,0.00007026,0.00001281,3
13764.68333333,0.00013603,0.00005123,2
13769.65000000,0.00027037,0.00001564,9
13770.00000000,0.00081847,0.00024703,1
13780.00000000,0.00020399,0.00005602,1
13787.05833333,0.00012256,0.00007130,7
13790.00000000,0.00065017,0.00021484,1
13793.58333333,0.00006751,0.00001384,0
13800.00000000,0.00043347,0.00012182,1
13809.03333333,0.00006920,0.00003702,6
13810.00000000,0.00065905,0.00018963,1
13816.35833333,0.00012128,0.00006377,6
13820.00000000,0.00019928,0.00006057,1
13822.29166667,0.00796191,0.00218687,1
13823.08333333,0.00053512,0.00005679,5
13824.88333333,0.00017264,0.00009643,6
13825.00000000,0.00024762,0.00004634,3
13830.00000000,0.00077721,0.00024344,1
13840.00000000,0.00017013,0.00004673,1
13841.60833333,0.00007014,0.00002238,1
13841.64166667,0.00005493,0.00002002,2
13850.00000000,0.00095784,0.00035744,2
13859.70833333,0.00257605,0.00004418,9
13859.72500000,0.00270597,0.00003835,9
13859.83333333,0.00256991,0.00012377,9
13859.99166667,0.00014341,0.00005663,2
13866.90000000,0.00005192,0.00003131,7
13867.18333333,0.00010115,0.00004084,2
13869.37500000,0.00039531,0.00017115,4
13870.00000000,0.00101065,0.00033479,16
13875.00000000,0.00007528,0.00006577,10
13879.99166667,0.00019606,0.00004425,0
13885.65833333,0.00039841,0.00002774,5
13885.69166667,0.00043198,0.00003033,5
13890.00000000,0.00095019,0.00031038,1
13891.72500000,0.00007563,0.00001197,3
13898.55000000,0.00042525,0.00005332,5
13900.00000000,0.00026375,0.00009623,2
13907.50833333,0.00469616,0.00020343,9
13910.00000000,0.00083834,0.00027342,1
13915.00000000,0.00005829,0.00001305,0
13919.64166667,0.00009234,0.00001904,0
13920.00000000,0.00011486,0.00003849,16
13920.81666667,0.00009670,0.00002350,0
13920.82500000,0.00009636,0.00002481,0
13925.00000000,0.00018965,0.00004664,0
13930.00000000,0.00081108,0.00027796,2
13935.00000000,0.00004376,0.00001422,1
13940.00000000,0.00017502,0.00004048,0
13942.46666667,0.00193766,0.00031318,3
13942.49166667,0.00208035,0.00026830,3
13950.00833333,0.00096946,0.00026283,1
13960.00833333,0.00010588,0.00005479,6
13970.00000000,0.00096197,0.00033263,2
13980.00000000,0.00011252,0.00003295,1
13988.46666667,0.00004135,0.00001258,1
13988.47500000,0.00004175,0.00001249,1
13990.00000000,0.00097284,0.00033640,2
14000.00000000,0.00107654,0.00032665,1
14010.00000000,0.00107160,0.00037872,2
14020.00000000,0.00007714,0.00003562,4
14025.00000000,0.00018893,0.00007041,2
14027.54166667,0.00013042,0.00001228,5
14030.00000000,0.00115634,0.00042022,2
14034.99166667,0.00004416,0.00001176,1
14039.96666667,0.00006037,0.00003790,7
14040.00000000,0.00007187,0.00003741,6
14040.92500000,0.00077234,0.00007259,5
14050.00000000,0.00118601,0.00040101,2
14051.99166667,0.00276374,0.00011451,9
14052.10833333,0.00304541,0.00022503,5
14060.00000000,0.00008135,0.00002068,0
14062.50000000,0.00085295,0.00034836,20
14068.26666667,0.00011827,0.00002025,3
14068.28333333,0.00012331,0.00001945,3
14070.00000000,0.00110917,0.00041901,2
14075.00833333,0.00009691,0.00002181,0
14080.00000000,0.00005712,0.00002849,6
14090.00000000,0.00105533,0.00039013,2
14100.00000000,0.00016263,0.00010671,7
14110.00000000,0.00098207,0.00037539,2
14114.99166667,0.00005935,0.00001364,0
14120.00000000,0.00008954,0.00002169,0
14124.99166667,0.00015495,0.00011593,8
14130.00000000,0.00091479,0.00033816,2
14135.00833333,0.00004307,0.00001511,2
14138.65833333,0.00024140,0.00001520,9
14140.00000000,0.00005778,0.00003645,7
14150.00000000,0.00073376,0.00030367,4
14160.00833333,0.00014217,0.00003048,0
14164.96666667,0.00051087,0.00001196,9
14165.01666667,0.00053164,0.00002177,9
14165.03333333,0.00054305,0.00002040,9
14170.00000000,0.00074323,0.00027043,2
14174.99166667,0.00014217,0.00001153,5
14180.00000000,0.00050011,0.00004939,5
14180.05833333,0.00046908,0.00001420,9
14180.08333333,0.00044085,0.00001343,9
14190.00000000,0.00063454,0.00026759,4
14200.00000000,0.00086010,0.00024742,1
14204.15833333,0.00018277,0.00006020,1
14204.17500000,0.00017674,0.00005973,16
14205.35000000,0.00031751,0.00001951,9
14210.00000000,0.00063376,0.00025500,2
14217.49166667,0.00057959,0.00032044,6
14220.00000000,0.00010955,0.00003562,1
14225.00000000,0.00006202,0.00001792,1
14230.00000000,0.00072953,0.00029086,2
14232.06666667,0.00011697,0.00001797,3
14232.08333333,0.00012928,0.00001645,3
14240.00000000,0.00008515,0.00004753,6
14250.00000000,0.00072941,0.00034350,4
14255.00833333,0.00008707,0.00002584,1
14255.61666667,0.00011577,0.00005363,4
14255.62500000,0.00011677,0.00005363,4
14259.99166667,0.00006998,0.00002977,4
14270.00000000,0.00082785,0.00035167,4
14271.05833333,0.00009265,0.00001273,3
14274.74166667,0.00132442,0.00012449,5
14274.85833333,0.00129818,0.00015971,5
14275.00000000,0.00009650,0.00001850,12
14280.00000000,0.00007910,0.00004737,7
14281.02500000,0.00211318,0.00012807,9
14281.03333333,0.00210013,0.00012914,9
14281.14166667,0.00197516,0.00017315,5
14283.38333333,0.00009181,0.00003363,2
14288.54166667,0.00025445,0.00002952,5
14290.00000000,0.00090702,0.00036372,2
14295.00833333,0.00010737,0.00003050,1
14296.99166667,0.00006575,0.00002098,1
14297.03333333,0.00005303,0.00002402,4
14300.00000000,0.00011548,0.00014811,13
14301.91666667,0.00007470,0.00001857,0
14302.70833333,0.00084228,0.00063330,8
14310.00000000,0.00085863,0.00035996,4
14315.00000000,0.00007659,0.00003232,4
14320.00000000,0.00015224,0.00006610,4
14325.00833333,0.00004639,0.00001925,4
14330.00000000,0.00077066,0.00033510,4
14335.02500000,0.00005850,0.00001775,1
14337.92500000,0.00006783,0.00002031,1
14337.95000000,0.00006149,0.00002108,2
14340.00000000,0.00009510,0.00004101,4
14350.00000000,0.00073362,0.00038283,6
14360.00000000,0.00011266,0.00003226,1
14360.32500000,0.00004907,0.00002464,6
14364.37500000,0.02490834,0.00253104,5
14364.45833333,0.01419800,0.00236836,3
14370.00000000,0.00075354,0.00033268,4
14375.00000000,0.00054228,0.00029136,6
14380.00000000,0.00012051,0.00005760,4
14385.39166667,0.00051488,0.00040168,10
14390.00000000,0.00074978,0.00031060,4
14395.00000000,0.00005189,0.00002846,6
14398.41666667,0.00224530,0.00003067,9
14398.44166667,0.00190882,0.00003179,9
14398.52500000,0.00219945,0.00008458,9
14398.53333333,0.00225605,0.00008333,9
14400.00000000,0.00037592,0.00026392,8
14410.00000000,0.00076925,0.00033093,4
14414.99166667,0.00009384,0.00003735,2
14416.61666667,0.00011202,0.00004223,2
14416.62500000,0.00011067,0.00004273,2
14417.21666667,0.00738731,0.00045627,9
14417.23333333,0.00768726,0.00045069,9
14417.31666667,0.00503512,0.00043998,5
14420.00000000,0.00014588,0.00004878,16
14424.01666667,0.00015925,0.00021405,27
14430.00000000,0.00081294,0.00036547,4
14433.31666667,0.00005628,0.00001568,1
14435.00000000,0.00005850,0.00001862,1
14440.00000000,0.00008665,0.00004392,6
14443.77500000,0.00007908,0.00004138,6
14450.00000000,0.00092708,0.00036729,2
14450.28333333,0.00026337,0.00001293,9
14455.00000000,0.00006186,0.00003125,6
14460.00000000,0.00007077,0.00003366,4
14469.48333333,0.00008405,0.00001320,3
14470.00000000,0.00081258,0.00036078,4
14475.00000000,0.00005828,0.00007699,13
14480.00000000,0.00010440,0.00005250,6
14490.00000000,0.00077383,0.00032820,4
14495.00000000,0.00012133,0.00004266,2
14500.00000000,0.00101250,0.00038493,2
14510.00000000,0.00066686,0.00026553,2
14515.00000000,0.00007350,0.00003184,4
14520.00000000,0.00009785,0.00004483,4
14520.67500000,0.00014560,0.00003265,0
14524.76666667,0.00093848,0.00003421,9
14524.78333333,0.00088769,0.00003067,9
14524.89166667,0.00073771,0.00002705,9
14530.00000000,0.00058948,0.00026642,4
14535.00000000,0.00006353,0.00002276,2
14540.00000000,0.00005027,0.00006415,13
14540.10833333,0.00004873,0.00001252,0
14550.00000000,0.00082131,0.00032329,2
14551.25000000,0.00105288,0.00003599,9
14551.36666667,0.00073144,0.00003435,9
14555.00000000,0.00004109,0.00001556,2
14560.00000000,0.00009625,0.00004253,4
14563.11666667,0.00007989,0.00002262,1
14563.13333333,0.00008417,0.00002156,0
14570.00000000,0.00080938,0.00034820,4
14571.50833333,0.00112988,0.00008354,5
14571.53333333,0.00096261,0.00007824,5
14571.63333333,0.00100926,0.00009610,5
14575.00000000,0.00010212,0.00002560,0
14577.46666667,0.00021757,0.00003653,3
14577.56666667,0.00010344,0.00001863,3
14577.58333333,0.00011255,0.00001977,3
14580.00000000,0.00008868,0.00004532,6
14580.25833333,0.00005713,0.00001240,0
14590.00000000,0.00094810,0.00039122,4
14595.00000000,0.00014991,0.00004437,1
14600.00000000,0.00109599,0.00040959,2
14605.99166667,0.00007818,0.00002062,0
14609.37500000,0.00003457,0.00001358,2
14610.00000000,0.00104639,0.00043360,4
14615.00000000,0.00014925,0.00005683,2
14620.00000000,0.00009806,0.00004299,4
14625.00000000,0.00010872,0.00004284,2
14630.00000000,0.00107441,0.00046003,4
14634.17500000,0.00186195,0.00006339,9
14634.25833333,0.00264421,0.00012404,9
14634.27500000,0.00249909,0.00013023,9
14635.00000000,0.00011837,0.00004686,2
14640.00000000,0.00012264,0.00003837,1
14648.44166667,0.00022691,0.00008458,2
14650.00000000,0.00112892,0.00048376,4
14655.00000000,0.00007012,0.00002215,1
14660.00000000,0.00009789,0.00005325,6
14669.92500000,0.00244658,0.00012876,9
14670.00000000,0.00219076,0.00045164,0
14670.05833333,0.00648127,0.00022757,9
14670.08333333,0.00697898,0.00009997,9
14675.00000000,0.00003996,0.00001857,4
14680.00000000,0.00007327,0.00003428,4
14690.00000000,0.00095438,0.00037593,2
14700.00000000,0.00039128,0.00015932,20
14710.00000000,0.00091698,0.00036552,2
14718.45000000,0.00004744,0.00002041,4
14718.47500000,0.00005243,0.00001807,2
14720.00000000,0.00004611,0.00002107,4
14729.36666667,0.00033167,0.00004705,3
14730.00000000,0.00083139,0.00031722,2
14740.00000000,0.00007909,0.00002821,2
14747.69166667,0.00028188,0.00002286,5
14747.76666667,0.00032612,0.00003006,5
14750.00000000,0.00098124,0.00042169,4
14754.12500000,0.00004510,0.00001420,1
14756.61666667,0.00013750,0.00001507,5
14756.63333333,0.00014263,0.00001309,5
14760.00000000,0.00006703,0.00002979,4
14765.61666667,0.00004085,0.00001161,1
14765.62500000,0.00003980,0.00001197,1
14770.00000000,0.00075941,0.00028025,2
14771.36666667,0.00004619,0.00001572,2
14771.39166667,0.00003901,0.00001787,4
14772.41666667,0.00441165,0.00012143,9
14772.46666667,0.00388610,0.00013013,9
14775.00000000,0.00005982,0.00002327,2
14780.00000000,0.00008787,0.00004166,4
14790.00000000,0.00061501,0.00025029,20
14790.71666667,0.00024886,0.00018975,8
14796.14166667,0.00003649,0.00001282,2
14800.00000000,0.00044061,0.00016944,2
14810.00000000,0.00053830,0.00022881,4
14820.00000000,0.00007088,0.00002940,4
14821.65000000,0.00052142,0.00007562,3
14821.67500000,0.00046168,0.00007626,3
14821.75833333,0.00073015,0.00009951,3
14825.00000000,0.00011792,0.00004321,2
14826.65833333,0.00141870,0.00006580,9
14826.67500000,0.00132273,0.00005888,9
14826.77500000,0.00147978,0.00009841,5
14827.92500000,0.00007123,0.00002729,2
14827.95833333,0.00008507,0.00002325,1
14830.00000000,0.00049542,0.00016642,16
14834.39166667,0.00035707,0.00001484,9
14843.75000000,0.00030641,0.00011845,2
14850.00000000,0.00026042,0.00019094,8
14854.11666667,0.00013538,0.00002236,3
14870.00000000,0.00039975,0.00013554,2
14870.88333333,0.00011331,0.00001539,3
14880.00000000,0.00005323,0.00002542,4
14886.56666667,0.00005201,0.00001517,1
14890.00000000,0.00039229,0.00013318,2
14892.52500000,0.00008324,0.00002463,1
14899.06666667,0.00050206,0.00006713,3
14899.09166667,0.00041613,0.00005507,3
14899.17500000,0.00061658,0.00009138,3
14900.00000000,0.00050487,0.00019460,2
14900.65000000,0.00007520,0.00001875,0
14900.67500000,0.00008294,0.00001398,3
14903.10833333,0.00006251,0.00001506,0
14904.61666667,0.00009823,0.00001840,3
14904.63333333,0.00009239,0.00001719,3
14905.91666667,0.00053458,0.00012257,0
14910.00000000,0.00027793,0.00009836,2
14913.15000000,0.00013065,0.00007108,6
14919.16666667,0.00005851,0.00002112,2
14920.00000000,0.00008008,0.00003200,2
14930.00000000,0.00024496,0.00009764,2
14934.99166667,0.00005172,0.00001580,1
14936.56666667,0.00005869,0.00001809,1
14936.59166667,0.00006753,0.00001870,1
14940.00000000,0.00011345,0.00003559,1
14942.63333333,0.00003967,0.00001943,6
14950.00000000,0.00038552,0.00007537,12
14955.86666667,0.00043234,0.00001959,9
14955.87500000,0.00044252,0.00001957,9
14960.00000000,0.00011736,0.00003788,1
14964.70833333,0.00035173,0.00005004,3
14967.80000000,0.00012415,0.00001938,3
14970.00000000,0.00023611,0.00008936,2
14973.74166667,0.00067872,0.00009314,3
14973.77500000,0.00054173,0.00008395,3
14973.85833333,0.00069814,0.00011302,3
14974.95833333,0.00044999,0.00003407,5
14975.10000000,0.05841319,0.00840168,3
14975.20000000,0.05806475,0.00829110,3
14975.37500000,0.00017976,0.00002205,5
14980.00000000,0.00016911,0.00006697,2
14984.73333333,0.00030634,0.00002439,5
14984.81666667,0.00020603,0.00001738,5
14984.85000000,0.00031445,0.00001688,9
14990.00000000,0.00023361,0.00009061,2
14995.00000000,0.00008050,0.00002118,0
14995.21666667,0.00006582,0.00001378,0
14995.22500000,0.00006435,0.00001265,12
14995.80833333,0.00007134,0.00001223,3
15000.00000000,0.00003792,0.00070714,-1
15000.08333333,0.00007810,0.00016367,21
15010.00000000,0.00026230,0.00007109,1
15014.55833333,0.00062188,0.00005741,5
15015.00000000,0.00006903,0.00001770,0
15017.30833333,0.00008864,0.00001728,12
15017.36666667,0.00014196,0.00001340,5
15017.40833333,0.00012008,0.00001333,5
15019.46666667,0.00008248,0.00002226,1
15019.50000000,0.00009795,0.00001963,12
15019.81666667,0.00006550,0.00001553,0
15019.83333333,0.00006834,0.00001305,12
15020.00000000,0.00019553,0.00007564,2
15021.72500000,0.00004448,0.00001766,2
15021.79166667,0.00005197,0.00004427,10
15021.82500000,0.00006137,0.00003596,7
15025.00000000,0.00006802,0.00003050,4
15030.00000000,0.00014736,0.00006927,4
15035.00000000,0.00008956,0.00003095,2
15039.05833333,0.00039887,0.00014221,2
15040.00000000,0.00023292,0.00006620,1
15042.35833333,0.00113188,0.00010729,5
15042.38333333,0.00087890,0.00010257,5
15042.47500000,0.00125125,0.00012322,5
15050.00000000,0.00021478,0.00005316,0
15051.13333333,0.00008510,0.00001462,3
15051.75000000,0.00005651,0.00001705,1
15051.77500000,0.00005396,0.00001988,2
15053.02500000,0.00075761,0.00012791,3
15053.03333333,0.00074726,0.00012820,3
15053.12500000,0.00086371,0.00013001,3
15055.00000000,0.00009602,0.00002287,0
15056.91666667,0.00011259,0.00001524,3
15060.00000000,0.00021678,0.00007405,2
15064.30833333,0.00028472,0.00001951,5
15064.32500000,0.00029736,0.00001813,9
15064.41666667,0.00026957,0.00001256,9
15064.43333333,0.00030506,0.00001609,9
15070.00000000,0.00019088,0.00004860,0
15074.99166667,0.00006774,0.00001969,1
15079.61666667,0.00014700,0.00001213,5
15080.00000000,0.00020018,0.00006325,1
15080.78333333,0.00006290,0.00001975,1
15080.91666667,0.00229748,0.00004235,9
15080.94166667,0.00197376,0.00003309,9
15081.04166667,0.00197004,0.00008126,9
15090.00000000,0.00018108,0.00006647,2
15099.92500000,0.00136777,0.00001193,9
15099.93333333,0.00135692,0.00001883,9
15100.00000000,0.00517500,0.00007271,9
15100.04166667,0.00778521,0.00004635,9
15100.10833333,0.00326960,0.00001566,29
15100.14166667,0.00314643,0.00001296,29
15110.00000000,0.00015185,0.00005878,2
15115.00000000,0.00006802,0.00001296,12
15120.00000000,0.00027006,0.00006161,0
15125.00000000,0.00272338,0.00242040,11
15128.46666667,0.00009146,0.00001377,3
15128.47500000,0.00009063,0.00001525,3
15130.00000000,0.00019841,0.00005745,1
15131.23333333,0.07854460,0.01077878,3
15131.33333333,0.10433960,0.01189563,5
15131.50833333,0.00027015,0.00002430,5
15135.00000000,0.00005147,0.00001992,2
15136.14166667,0.00023134,0.00001560,5
15136.99166667,0.00010957,0.00003774,2
15140.00000000,0.00024739,0.00008310,16
15140.45833333,0.00329241,0.00004548,9
15140.57500000,0.00201705,0.00004971,9
15142.94166667,0.02812415,0.00190528,5
15143.05833333,0.02433330,0.00192961,5
15144.88333333,0.00575600,0.00012227,9
15145.00000000,0.00206903,0.00020472,5
15145.11666667,0.00438764,0.00009486,9
15147.80833333,0.00064095,0.00002813,9
15147.91666667,0.00071743,0.00003283,9
15150.00000000,0.00050678,0.00007495,3
15150.66666667,0.00021267,0.00001154,9
15155.00000000,0.00007845,0.00001349,3
15158.72500000,0.02127599,0.00025508,9
15158.80833333,0.01648192,0.00063412,9
15158.84166667,0.02151163,0.00053459,9
15160.00000000,0.00025696,0.00004563,3
15165.00000000,0.00004656,0.00001336,1
15166.30000000,0.00005081,0.00002400,4
15170.00000000,0.00004362,0.00005056,14
15175.00000000,0.00012198,0.00002497,0
15180.00000000,0.00018339,0.00006357,2
15180.30833333,0.00121016,0.00008323,5
15180.32500000,0.00111597,0.00007904,5
15180.42500000,0.00063177,0.00008134,3
15180.43333333,0.00063475,0.00007910,5
15187.34166667,0.00007689,0.00001170,3
15190.00000000,0.00011817,0.00003613,1
15195.00000000,0.00017413,0.00005511,1
15196.83333333,0.00006406,0.00001312,0
15200.00000000,0.00059495,0.00015835,1
15210.00000000,0.00016404,0.00003589,0
15215.00000000,0.00010711,0.00002170,0
15220.00000000,0.00017599,0.00005602,1
15229.55833333,0.00039453,0.00001191,9
15229.58333333,0.00034858,0.00001339,9
15230.00000000,0.00012928,0.00003905,1
15234.37500000,0.00014372,0.00002261,3
15237.07500000,0.00009058,0.00001390,3
15240.00000000,0.00015564,0.00004871,1
15250.00000000,0.00037084,0.00015810,4
15253.69166667,0.00902225,0.00083535,5
15254.99166667,0.00003497,0.00001283,2
15260.00000000,0.00021161,0.00003964,3
15266.45833333,0.00006190,0.00001331,0
15270.00000000,0.00030329,0.00004803,3
15272.34166667,0.00229236,0.00015637,5
15272.45833333,0.00205741,0.00016801,5
15274.95833333,0.00009941,0.00002320,0
15274.99166667,0.00010710,0.00001426,3
15280.00000000,0.00014929,0.00003154,0
15290.00000000,0.00030748,0.00009699,1
15295.00000000,0.00012969,0.00002531,12
15300.00000000,0.00111507,0.00031837,1
15310.00000000,0.00022154,0.00008373,2
15310.65833333,0.03756140,0.00104509,9
15310.67500000,0.04008251,0.00095892,9
15310.79166667,0.04167093,0.00236369,9
15314.96666667,0.00004457,0.00001345,1
15315.00000000,0.00003717,0.00001534,4
15320.00000000,0.00013316,0.00002617,12
15325.00833333,0.00003315,0.00001957,7
15325.18333333,0.00007237,0.00001331,3
15330.00000000,0.00048256,0.00009020,3
15335.00000000,0.00006624,0.00002253,2
15350.00000000,0.00068795,0.00010137,3
15355.00000000,0.00009087,0.00001689,3
15360.00000000,0.00013592,0.00001405,5
15362.50000000,0.00013927,0.00001520,5
15364.16666667,0.00016863,0.00001511,5
15364.56666667,0.00030337,0.00008053,1
15364.60000000,0.00026081,0.00010223,2
15370.00000000,0.00040782,0.00010622,0
15375.00000000,0.00014419,0.00010373,8
15380.00000000,0.00016131,0.00003678,0
15385.00000000,0.00003608,0.00001826,6
15389.38333333,0.00009636,0.00001919,12
15389.79166667,0.00009964,0.00001499,3
15390.00000000,0.00056448,0.00013161,0
15395.00000000,0.00011909,0.00003574,1
15400.00000000,0.00116818,0.00024790,0
15405.00000000,0.00007866,0.00001811,0
15410.00000000,0.00042959,0.00009257,0
15414.41666667,0.00040815,0.00001241,9
15414.46666667,0.00031611,0.00002457,5
15414.47500000,0.00030376,0.00002502,5
15415.00000000,0.00007086,0.00002004,1
15420.00833333,0.00014234,0.00003621,0
15425.00000000,0.00007740,0.00009348,13
15429.68333333,0.00027411,0.00009610,2
15430.00000000,0.00039407,0.00012023,1
15435.00000000,0.00011792,0.00003515,1
15439.88333333,0.00022021,0.00001774,5
15439.95000000,0.00021228,0.00001553,5
15450.00000000,0.00075701,0.00023395,1
15454.99166667,0.00008967,0.00002271,0
15460.00000000,0.00006983,0.00002139,1
15460.30833333,0.00057964,0.00003204,9
15462.71666667,0.00107151,0.00003795,9
15470.00000000,0.00018779,0.00008702,4
15475.00000000,0.00010180,0.00002011,12
15480.00000000,0.00017135,0.00003945,0
15490.00000000,0.00033593,0.00007154,0
15495.70000000,0.00012154,0.00002733,0
15495.75833333,0.00008189,0.00004271,6
15500.00000000,0.00027424,0.00005922,0
15504.70833333,0.00004248,0.00001713,2
15504.75833333,0.00005330,0.00001671,1
15504.80833333,0.00004208,0.00002931,8
15510.00000000,0.00036276,0.00007474,0
15511.09166667,0.00036449,0.00022709,7
15520.00000000,0.00017023,0.00004782,1
15525.00000000,0.00009313,0.00001400,3
15530.00000000,0.00029696,0.00006633,0
15530.32500000,0.00004253,0.00001350,1
15540.00000000,0.00025710,0.00004122,3
15550.00000000,0.00048226,0.00014928,1
15556.15833333,0.00016962,0.00001374,5
15556.17500000,0.00015630,0.00001387,5
15556.25833333,0.00014738,0.00001306,5
15560.00000000,0.00024849,0.00005292,0
15568.02500000,0.00007925,0.00001180,3
15570.00000000,0.00034230,0.00006277,3
15571.81666667,0.00043944,0.00005049,5
15571.82500000,0.00044213,0.00005006,5
15580.00000000,0.00023339,0.00005003,0
15581.66666667,0.00100781,0.00018090,3
15581.70000000,0.00111446,0.00016960,3
15590.00000000,0.00027199,0.00005751,0
15600.00000000,0.00060728,0.00013681,0
15605.66666667,0.00197850,0.00073697,2
15605.68333333,0.00203132,0.00070484,2
15610.00000000,0.00025492,0.00005209,0
15620.00000000,0.00036706,0.00006631,3
15625.00000000,0.07890702,0.01910130,0
15625.15833333,0.00003914,0.00001234,1
15630.00000000,0.00024124,0.00004127,3
15633.49166667,0.00229541,0.00020968,5
15640.00000000,0.00034005,0.00006856,0
15644.30833333,0.00033827,0.00019733,7
15644.34166667,0.00029864,0.00022045,8
15650.00000000,0.00023707,0.00003581,3
15660.00000000,0.00031796,0.00006940,0
15669.99166667,0.00012204,0.00002585,0
15675.00000000,0.00011074,0.00002175,12
15680.00000000,0.00025751,0.00005232,0
15690.00000000,0.00004165,0.00001361,1
15700.00000000,0.00012443,0.00011341,11
15710.00000000,0.00009540,0.00001791,3
15719.65833333,0.00018739,0.00004609,0
15719.67500000,0.00018217,0.00004755,0
15720.00000000,0.00028748,0.00003824,3
15731.13333333,0.00145939,0.00007041,9
15731.25000000,0.00134807,0.00008055,9
15738.92500000,0.00279938,0.00065726,0
15740.00000000,0.00029571,0.00004437,3
15742.19166667,0.00005197,0.00003180,7
15745.20000000,0.00040888,0.00010609,0
15745.22500000,0.00035605,0.00010209,1
15745.28333333,0.00031310,0.00006887,0
15750.00000000,0.00009171,0.00002493,1
15754.23333333,0.00055033,0.00020750,2
15754.31666667,0.00049248,0.00014358,1
15760.00000000,0.00031561,0.00006117,12
15769.99166667,0.00013045,0.00001402,5
15775.00000000,0.00014529,0.00003897,1
15778.00000000,0.00005881,0.00001165,12
15780.00000000,0.00039144,0.00008444,0
15790.00000000,0.00007658,0.00001513,12
15795.00000000,0.00011155,0.00002100,3
15800.00000000,0.00065284,0.00013151,0
15810.00000000,0.00015976,0.00002135,3
15815.00000000,0.00017649,0.00002756,3
15818.92500000,0.00227513,0.00008733,9
15818.93333333,0.00228573,0.00008634,9
15819.05833333,0.00159134,0.00008163,9
15820.00000000,0.00059759,0.00009574,3
15825.00000000,0.00044073,0.00052949,13
15830.00000000,0.00018786,0.00003004,3
15835.00000000,0.00015916,0.00003028,12
15840.00000000,0.00062831,0.00010701,3
15850.00000000,0.00037683,0.00010836,1
15860.00000000,0.00066401,0.00011899,3
15865.00000000,0.00005176,0.00001531,1
15870.00000000,0.00021830,0.00003424,3
15874.95833333,0.00010800,0.00002128,12
15879.55833333,0.00023477,0.00005129,0
15880.00000000,0.00067327,0.00009620,3
15885.40833333,0.00196212,0.00056133,1
15885.43333333,0.00209214,0.00050173,0
15890.00000000,0.00023438,0.00002947,5
15894.02500000,0.00008172,0.00001311,3
15895.00000000,0.00026523,0.00004423,3
15900.00000000,0.00054584,0.00005429,5
15910.00000000,0.00017960,0.00004089,0
15915.00000000,0.00014812,0.00002907,12
15920.00000000,0.00060160,0.00007737,3
15930.00000000,0.00023311,0.00004267,3
15935.00000000,0.00010265,0.00001459,3
15939.21666667,0.00022825,0.00002838,5
15939.25000000,0.00016843,0.00002008,5
15939.33333333,0.00012472,0.00003995,1
15940.00000000,0.00051008,0.00008409,3
15960.00000000,0.00045521,0.00008177,3
15970.00000000,0.00019406,0.00004503,0
15975.01666667,0.00008214,0.00001285,3
15980.00000000,0.00051940,0.00006832,3
15990.00000000,0.00028324,0.00004210,3
16000.00000000,0.00097827,0.00015778,3
16010.00000000,0.00029889,0.00004252,3
16015.00833333,0.00008136,0.00001525,3
16015.61666667,0.00016383,0.00002607,3
16015.62500000,0.00016216,0.00002637,3
16020.00000000,0.00044649,0.00006680,3
16030.00000000,0.00024458,0.00005079,0
16032.24166667,0.00048611,0.00001652,9
16032.36666667,0.00033677,0.00001302,9
16032.90000000,0.00072743,0.00002659,9
16033.02500000,0.00059557,0.00003257,9
16040.00000000,0.00039278,0.00005014,3
16050.00000000,0.00058770,0.00010296,3
16060.00000000,0.00025500,0.00004053,3
16070.00000000,0.00026690,0.00005204,12
16075.00000000,0.00014791,0.00001206,5
16080.00000000,0.00022117,0.00002915,3
16090.00000000,0.00028321,0.00004088,3
16091.15833333,0.00011656,0.00001880,3
16091.17500000,0.00012275,0.00001730,3
16091.25833333,0.00003942,0.00002403,7
16091.29166667,0.00006130,0.00002661,4
